,max_temp
2405,-3.2438420771854
2406,-5.017443916755214
2407,-3.3887587146866736
2408,-2.6577950039339457
2409,-5.124561992180152
2410,-1.4890695591107814
2411,-3.651328253487944
2412,-2.2113492900266865
2413,-2.669144546073966
2414,-2.324726558091416
2415,-1.4781085179429772
2416,-1.3293042689884889
2417,-2.378328301984147
2418,-2.8251957507915444
2419,-0.06992238789605665
2420,-1.5125246197361193
2421,-0.25301948184491163
2422,-2.091424633805608
2423,1.272241645978018
2424,-1.0620395343055984
2425,-2.1942876742813677
2426,-2.72452287561336
2427,-1.9527658360519373
2428,-2.779037843304682
2429,-0.003360768732584951
2430,1.9742429391267393
2431,4.9537502612067525
2432,4.935137614728376
2433,-0.28161913981629016
2434,-3.19654469151571
2435,-4.309664271727864
2436,-1.0210036466083228
2437,-3.5305891094804487
2438,-1.6384474730490801
2439,-2.44460606146051
2440,-0.1490927022110924
2441,0.34806428209307416
2442,0.8468360821235716
2443,2.7471934103605964
2444,5.349106509765908
2445,7.152545162594846
2446,-0.8425213006556609
2447,-3.336123992164734
2448,-1.9282944575744692
2449,-0.019064666648577422
2450,3.591532996195082
2451,1.6034657414740838
2452,1.6167003843514518
2453,0.03120335446267042
2454,0.9469407058567327
2455,4.363878127048295
2456,2.5819809511785943
2457,0.5012141662808731
2458,1.521542425648784
2459,5.9429300583031
2460,4.865341079555234
2461,4.188739201663159
2462,6.213087844577065
2463,7.3383501467718535
2464,9.46448897616298
2465,4.591466941101925
2466,4.819246401449265
2467,1.847789479720773
2468,2.277058072303846
2469,3.007013860741378
2470,-2.462381676921439
2471,-1.4311672547295815
2472,-0.3993817673537565
2473,2.732935721427239
2474,3.065745990294232
2475,1.2990096720025546
2476,2.132687265039392
2477,2.3667391453214073
2478,0.5011255779286642
2479,-2.764193271128913
2480,-0.7292573231157546
2481,-2.294106574748468
2482,0.6412189136478283
2483,0.6766790300029194
2484,0.5122336223793955
2485,1.347842510862898
2486,-0.7165345005393926
2487,1.619062388004285
2488,0.15459298405445615
2489,-3.9099828851970937
2490,-2.174705361031512
2491,-0.8396145413154855
2492,-0.9047504686276103
2493,-3.1701531184002976
2494,-4.935862387082119
2495,-2.901918080323478
2496,-5.268359901188955
2497,-3.8352274383999774
2498,1.8974398453881018
2499,-0.2703973747276316
2500,-1.638778274252635
2501,1.692258132305862
2502,4.022673002992514
2503,1.7524276799056495
2504,-6.2185162993549055
2505,-5.090197190297947
2506,-6.762653030212492
2507,-5.135921626904054
2508,-3.410040547498339
2509,-2.0850471073169707
2510,-3.5609783588272204
2511,-4.637871080669667
2512,-5.615761766767134
2513,-8.794686615517982
2514,-5.974681519076418
2515,-5.155782052724254
2516,-4.838023464335677
2517,-4.021440663939745
2518,-5.706068213382406
2519,-4.091940316091705
2520,-5.079090806949301
2521,-5.167553142271166
2522,-4.757360389899935
2523,-4.64854521941297
2524,2.458860107552362
2525,5.1648237468518765
2526,6.969314281264824
2527,4.872300729797239
2528,3.9737525568561978
2529,2.773639681292317
2530,2.2719324853077403
2531,1.2686018232264882
2532,-0.6363809698744269
2533,-3.343044069676637
2534,-0.35141515427695236
2535,1.1384786040091504
2536,2.426610546693735
2537,4.712954537010834
2538,5.897484967656327
2539,4.98017676837089
2540,2.3610054133638956
2541,3.7399469285764075
2542,3.016977898780315
2543,3.0920754745123364
2544,3.865217378840433
2545,5.136381913960512
2546,2.3055479676218233
2547,2.9726950193787705
2548,3.537803146667648
2549,1.5008530307063417
2550,-1.038174037785046
2551,-3.9792961530436495
2552,-7.522530788905845
2553,-6.4678947936325715
2554,-2.015404384920288
2555,-2.5650751450982856
2556,-0.7169220165144994
2557,1.5290407028894828
2558,-2.627200636187717
2559,-0.6856590303651942
2560,-3.6463468197311792
2561,-3.909275684188816
2562,-4.274456639997394
2563,-4.041900036510091
2564,1.8883844468906643
2565,5.416387803659608
2566,2.3421017027556896
2567,3.0655184911090902
2568,4.486631195887584
2569,1.3054335265613046
2570,-0.2780801232344112
2571,-2.263914674038819
2572,3.1479256408913177
2573,4.757437276835306
2574,4.8646173786582425
2575,3.1694637816564715
2576,3.37197501219862
2577,3.272150288161984
2578,1.6699895191641367
2579,-1.334506693410316
2580,-2.141337056587809
2581,-2.050499586188705
2582,-2.2619916074148856
2583,0.32419024435820987
2584,-2.6919499774148212
2585,-1.8104075316496635
2586,-3.531176991036224
2587,-3.15425224364584
2588,-2.979626494741196
2589,-4.207292268788384
2590,-3.537241411670684
2591,-3.1694650931031383
2592,-7.503953809247527
2593,-7.140697385526671
2594,-6.079684979637382
2595,-7.0209050847611865
2596,-6.564345532971868
2597,-6.209993498838601
2598,-5.857835503224036
2599,-3.7078574172757985
2600,-6.960044466610356
2601,-4.014381235688263
2602,-5.57085167237899
2603,-6.5294390927144486
2604,-6.390126185829626
2605,-5.152895019088772
2606,-5.9177270433956455
2607,-9.484603098686618
2608,-6.553503419604254
2609,-7.624407641350619
2610,-3.997294805717618
2611,-8.972143367293526
2612,-7.248931199842978
2613,-5.327635602859199
2614,-6.308233308286488
2615,-8.690700487410128
2616,-3.875012757912952
2617,-3.3611451910956953
2618,0.5509276807411911
2619,3.361231856755589
2620,2.1697938598647726
2621,1.576640728891305
2622,0.7818000105560383
2623,0.1852997513206498
2624,-0.21283151091740837
2625,-0.8125647552760391
2626,-2.3138704864822683
2627,-3.0167187436065213
2628,3.078920891065013
2629,4.073079283022974
2630,3.9657877363943683
2631,2.8570779846731282
2632,2.646982181322426
2633,-0.564467109746503
2634,2.1227630761824097
2635,1.8087060948684286
2636,0.49339568323609484
2637,-0.02313405061459939
2638,-0.34084863750911376
2639,-1.3597132574052586
2640,0.22030725029555498
2641,2.799248376335934
2642,-0.3228540689066719
2643,0.2540360339752392
2644,-3.5700448972768224
2645,-1.9950601573713418
2646,0.17902723566367973
2647,-2.047745470471037
2648,-3.475340773375484
2649,-2.8037209270562156
2650,-4.732847953104091
2651,-6.462683651940287
2652,-7.093189614128896
2653,-6.624327231750305
2654,-2.2560577098344954
2655,-6.688342077849139
2656,-6.721141201240059
2657,-5.754415793019657
2658,-3.8881264254012624
2659,-2.9222335414746103
2660,-1.8566974669196217
2661,-3.791478421755169
2662,-1.9265365321191266
2663,-4.861831842076012
2664,-3.397324325448861
2665,0.26702610232752116
2666,-3.868740427663172
2667,-3.0045837497029075
2668,-4.140463675333301
2669,-0.5763400052569747
2670,1.0878274587590484
2671,1.5520789019788779
2672,0.11645448479825282
2673,0.6809943308518147
2674,-0.9542614848689802
2675,-0.08927294788249673
2676,4.075999883933298
2677,6.041596868512772
2678,-3.3924422322000805
2679,-2.1260777640263377
2680,-1.8592701922952377
2681,0.30801988644918876
2682,-3.524168267220725
2683,-2.8557955472425047
2684,-1.286823013643494
2685,0.882788095927308
2686,-0.146923645278644
2687,-2.175919864532486
2688,-1.9041624009909857
2689,-2.3316133169972364
2690,-2.6582349093146163
2691,-0.7839897202923787
2692,-2.5088405489572105
2693,-0.8327504620298849
2694,3.0443171951379453
2695,-0.07760121229086225
2696,-4.698469619407553
2697,-1.818252272237142
2698,-2.3369137383264866
2699,-1.6544189172364732
2700,-2.77073305093636
2701,-0.18582173409668634
2702,-2.099650924277533
2703,-4.2121869520092865
2704,-3.7233965307634147
2705,-3.333246766809208
2706,-5.641705168954606
2707,-2.0487396581680324
2708,0.6456814229226415
2709,-4.158410699344817
2710,-4.960985238914075
2711,-5.362011859126566
2712,-4.861460681705099
2713,-0.8593022956019212
2714,-2.755507765707632
2715,-2.4500486414199836
2716,-2.142896965068924
2717,-4.2340252801953415
2718,-0.6234066396821296
2719,2.788985386266524
2720,4.103176702298244
2721,5.319192680241512
2722,7.537058151592221
2723,1.2567974001606608
2724,-0.6215658451199682
2725,2.3019915827800546
2726,-0.9725077178736576
2727,1.55495827572852
2728,-3.0155889955814352
2729,-3.984128679298335
2730,-1.0506405174187048
2731,4.884895147560074
2732,5.322497366818825
2733,8.462184579574922
2734,8.303974607621878
2735,6.847884650051874
2736,8.593931278162707
2737,4.44213043055041
2738,4.992497408389565
2739,2.84504687090213
2740,3.3997928310163363
2741,-3.2432513487827084
2742,-0.9840729604101535
2743,-1.8226599539446466
2744,-0.05900094119653865
2745,-1.6930851990802953
2746,0.8750973272100326
2747,-0.9544439787765553
2748,-2.4817004075268096
2749,-0.6066639261423941
2750,2.770672819281451
2751,6.550316501478086
2752,5.432273110033626
2753,-0.6834520503868173
2754,-2.996854361609971
2755,-2.2079298933220013
2756,1.1833245957676848
2757,-0.52308834303349
2758,-2.0271668491567
2759,-5.22890975332273
2760,-0.12831657788821182
2761,-0.7253875369870881
2762,0.6798764635328283
2763,0.3874738263780735
2764,-1.402597736717448
2765,-0.5903412043148535
2766,-1.975760244388252
2767,-0.9588592132385418
2768,-1.0396431542033877
2769,0.08188220383621303
2770,-7.294289551847539
2771,-3.168165515930296
2772,-1.2397534629346616
2773,2.0909381550721866
2774,-1.7760997890187857
2775,0.05912290534440334
2776,-0.003404230723306867
2777,2.736307667555984
2778,-1.3217531980793726
2779,-2.177599285436658
2780,0.7687562918200825
2781,0.5172997680535047
2782,0.26801672972936164
2783,-0.2791078803153919
2784,-0.7240897584135126
2785,-4.8669452354196405
2786,-3.0076912718741076
2787,-1.2463454529805276
2788,-2.2829259833982256
2789,-1.9174516818515466
2790,-3.649941975556808
2791,-2.3804168944696977
2792,-4.808897065353663
2793,-4.73540370567182
2794,-3.359958617303807
2795,-3.782584180089727
2796,-3.503303345202805
2797,-5.222139628353026
2798,-2.539117102823366
2799,-3.954260392341115
2800,0.73240533621399
2801,-4.179145619737734
2802,-0.9889394908646043
2803,-1.1970030281560584
2804,-3.1033634950008473
2805,-0.5080486591137099
2806,-3.71108678431228
2807,-2.9125066221478564
2808,-3.0123374033910153
2809,-1.9106088293754873
2810,-3.4073510632030297
2811,-4.802594720811209
2812,-3.596370861906898
2813,-8.28871098076915
2814,-4.379646996922575
2815,-5.269211245685012
2816,-3.1574364685925023
2817,-2.1443558037030854
2818,1.2699972242157083
2819,1.6855887136148127
2820,1.6023843962026727
2821,1.5203496470932225
2822,-3.560550504941133
2823,-1.4403513671129806
2824,-1.2190885721651021
2825,1.103201932181734
2826,1.6264838938737567
2827,-1.1492792327404007
2828,-1.9241242760879116
2829,-1.8980883364652605
2830,1.5287912249475277
2831,2.556476797150955
2832,2.1849305304635505
2833,0.11411434773035944
2834,3.7439899555984724
2835,5.174518855856849
2836,4.205662356836527
2837,5.137381584868458
2838,3.1696374957949534
2839,1.3023908865318914
2840,0.6356024066777248
2841,0.9692325701660502
2842,1.7032417669589
2843,-0.3624097252240335
2844,-0.6277617291424138
2845,0.9071458437577276
2846,-0.557726994837788
2847,-0.12242029826928474
2848,0.8130258269578079
2849,-0.05142876695077023
2850,-0.31582425718912155
2851,-3.0802008384532313
2852,-2.4445987110388883
2853,-2.5090580689368793
2854,-0.7736190879303347
2855,1.161678086301974
2856,1.996793350074547
2857,-1.0683133464297676
2858,0.26631801270051625
2859,-0.39935247905424975
2860,0.1346353611727853
2861,-3.7317581825745254
2862,-1.7985727133136822
2863,-1.3658477093967085
2864,-1.0336225128190848
2865,-0.9019363175696797
2866,2.129171841975841
2867,-2.3403368973860066
2868,1.8894987838220536
2869,3.9186403992122485
2870,1.947049667928805
2871,1.3746885259838488
2872,1.701519137529357
2873,2.3275039060612355
2874,1.0526054855527716
2875,0.9767867915136734
2876,-0.4999889880280466
2877,2.22224161837481
2878,1.9434423764061477
2879,-1.6364226432840607
2880,-0.01738905443975325
2881,0.0005078553475303949
2882,1.0172331350879693
2883,3.132752180743524
2884,3.147030745475461
2885,-0.13996505021478978
2886,1.7717312915473595
2887,0.6820866559306387
2888,-4.508931674796244
2889,-0.4013560115754258
2890,2.9047817510076683
2891,3.50945014416956
2892,4.712618134247343
2893,5.314255131888781
2894,4.414331001110318
2895,-0.787183931778336
2896,3.6096811306124605
2897,4.104897465400293
2898,0.298436837936217
2899,-0.8097284898340815
2900,0.28037424884360007
2901,0.7687183335965724
2902,1.5552775648377724
2903,-0.25997372847570066
2904,1.2229393187592317
2905,-1.2960078847651184
2906,2.683160620514837
2907,2.66042135215306
2908,-1.5642486073524005
2909,-0.6908716037728135
2910,-3.81946940453167
2911,-4.250063192258502
2912,-3.08267355851652
2913,0.8826795022954679
2914,2.4459765988637274
2915,-0.992801051298005
2916,-0.7336716162865802
2917,3.323347355570835
2918,3.9782389409129966
2919,4.030986846356237
2920,3.181575413319414
2921,3.7299896226606837
2922,0.37621509912532414
2923,-2.2797618843976277
2924,3.362045597189777
2925,1.5016251250661643
2926,-1.0610350598315321
2927,-2.7259460533260267
2928,-6.993118284713719
2929,-3.862561513676476
2930,-5.534284827391425
2931,-10.008296637840008
2932,-13.184604679316937
2933,-10.263216006139908
2934,-8.344136990560584
2935,-5.827373320877625
2936,-5.412929999752208
2937,-8.200811342726608
2938,-7.691020976946241
2939,-6.48356184008557
2940,-3.778436179478186
2941,0.32435444854869555
2942,0.7248091791351046
2943,0.7229278391444289
2944,-1.1812890527853206
2945,-2.0878402863950942
2946,0.1032760398368131
2947,-2.7079374818683357
2948,-0.721477569357349
2949,-1.4373402515170257
2950,-4.755520869450159
2951,-1.4760140778551039
2952,-1.5988138466086843
2953,-0.32391346255192843
2954,2.0486944685220836
2955,2.419018019678445
2956,4.487065940449922
2957,5.352847654245881
2958,2.6163732555618004
2959,5.677653506989951
2960,3.036699836032419
2961,2.8935243317169164
2962,1.2481397410171082
2963,-1.6994405349222577
2964,-0.24920244475374176
2965,-2.401131291088256
2966,-1.8552117348473098
2967,-3.9114277998053826
2968,-3.869762877320839
2969,-3.530199731254287
2970,-4.092720503072606
2971,-4.357306717137438
2972,-2.323939286176257
2973,-0.6925985169346811
2974,-2.2632641160081013
2975,-2.9359151958512024
2976,-2.110530280963255
2977,2.3129126857521713
2978,3.6344363364558765
2979,6.454063871670666
2980,3.371819053411282
2981,0.787726198147702
2982,-5.698189830395539
2983,-4.885903628602467
2984,-0.2753892604879091
2985,-5.166620265378279
2986,-4.459569665747029
2987,-4.354209975203488
2988,-4.250513206632629
2989,-1.7484508804823422
2990,-2.0479940331973303
2991,-1.449113225795891
2992,-3.7517785525877674
2993,-2.555959650029723
2994,-1.2616257057175169
2995,-1.3687454675097506
2996,2.922712747217168
2997,-1.7872189578129287
2998,-2.398508067282912
2999,-2.0111216639108855
3000,-1.8250264381979973
3001,-0.44018869829215035
3002,0.4434256200347697
3003,1.325850943299642
3004,-0.19287794988667395
3005,1.1872740608818977
3006,0.7663424274064505
3007,-2.3556370776150177
3008,-2.5786283711810287
3009,0.19740492932836062
3010,-0.4275005046227447
3011,-2.4533077235848375
3012,-0.8799795110653688
3013,-2.1074783945491684
3014,-2.735766656595283
3015,2.735193653994008
3016,1.305440710934378
3017,0.4750128991558511
3018,0.2439488034353472
3019,1.0122871969710818
3020,-0.4199329700993375
3021,-0.9526725822335049
3022,-2.085892370066741
3023,-1.5195529220412163
3024,0.34638530392309375
3025,-0.1880380312807537
3026,4.677216840308543
3027,8.142189781943756
3028,3.606920740365177
3029,2.471449733970876
3030,-0.9641831590337038
3031,1.3000621874958374
3032,2.1642259357605735
3033,6.228348272125008
3034,7.292469395216959
3035,4.956629504023473
3036,7.020868785986902
3037,5.685227405104155
3038,7.949745490033178
3039,6.014463122209668
3040,0.47942032397800294
3041,1.3446570467393848
3042,-1.4897868408787176
3043,-6.023871564829207
3044,-3.9575574574228134
3045,-2.19080496907546
3046,1.17642531998047
3047,0.9441726880226295
3048,3.6124762602074907
3049,6.7813749969838995
3050,-2.1490923174435
3051,-1.9788870865999812
3052,-2.5079709131697596
3053,-3.636305610366624
3054,-3.06385321324245
3055,-5.390575989929026
3056,-3.2164364528118794
3057,-4.141397369631472
3058,-4.865421774508404
3059,-0.9884729788901114
3060,-4.71051458241572
3061,-3.8315104836945784
3062,-5.451424890997228
3063,-6.970222332854414
3064,0.11213233143918622
3065,-1.404326098581505
3066,3.580436825143072
3067,0.7664551889962024
3068,-0.44623729240914844
3069,0.5423927137859037
3070,1.1323781488152882
3071,1.3237515525332748
3072,0.8165450537784809
3073,-4.289209639140265
3074,-0.8934812478337317
3075,-0.8962389330945557
3076,-4.497452304029922
3077,-1.8970914270605705
3078,-3.595126834785482
3079,-6.19152953470763
3080,-7.08627101781963
3081,-3.27932326704593
3082,-3.4706587655397234
3083,-2.560250504830954
3084,-3.7480719928247224
3085,-3.03409726164603
3086,-3.0183008753296363
3087,-4.6006579373526115
3088,-4.981144098006455
3089,-3.0597355616079502
3090,-5.13640909354579
3091,-1.4111420271607793
3092,-1.7839122704581403
3093,-5.654698312649745
3094,-2.023479230523705
3095,-2.590234694640521
3096,-4.154944975353231
3097,-0.5175909486497119
3098,0.2218458981839877
3099,3.163383461081601
3100,6.507039013897219
3101,2.3528292032899563
3102,-1.099229956205538
3103,-0.14912308692150233
3104,1.2031645473892736
3105,3.757647037189601
3106,5.514337822985357
3107,5.973249691345338
3108,2.9343947711148566
3109,0.6977845298239274
3110,-0.03657022970838231
3111,4.131340627426867
3112,3.4015265652273534
3113,0.6739963739769212
3114,3.2487581676425394
3115,2.325819381471465
3116,0.1051867697896034
3117,-3.213133595998766
3118,-6.62913632920882
3119,-5.242816729470364
3120,-4.85417078411976
3121,-2.363195169388149
3122,-7.169887251385726
3123,-4.974245086881716
3124,-7.376267423879803
3125,-2.775953701988896
3126,-4.5733040525890605
3127,-1.8683192987926276
3128,-1.3610009552004385
3129,0.04864877254667377
3130,-0.7393730115789809
3131,-3.3250698931343354
3132,2.4915538538562068
3133,-0.9895067318335897
3134,-1.6682572971626213
3135,-1.3447041731501885
3136,-4.018854373001295
3137,-3.3907155900297594
3138,-2.560296195380052
3139,-2.9276052355483744
3140,-5.19265242970374
3141,-2.755448166809879
3142,-1.5160035025486724
3143,-3.1743301560464463
3144,-0.8304405064034475
3145,0.4156524109718438
3146,1.3639349082228849
3147,4.114392649098401
3148,6.067010653197888
3149,2.2217733004074445
3150,1.7786643355255967
3151,3.437666873076708
3152,7.298763402311279
3153,7.461935792391541
3154,2.727165297760207
3155,0.49443256369169486
3156,-2.23628236797634
3157,-6.065000052932996
3158,-3.291741638306986
3159,-5.016528856404176
3160,3.8606159817275936
3161,-0.060330007094384186
3162,1.720609728588741
3163,-1.6965888181791096
3164,3.4880497943404176
3165,-0.32549953614761495
3166,1.4627375514619585
3167,0.3527348892668698
3168,-0.755534211893444
3169,-0.9620969545347053
3170,-1.466981046472121
3171,-0.07021469261544766
3172,0.22817341338316766
3173,0.02815409762625709
3174,-0.3703022853897142
3175,1.7327741560044423
3176,-2.4626471404336003
3177,1.2434028181929362
3178,0.15089258910169168
3179,-0.24020969685760019
3180,5.3700636742341015
3181,1.381680008926292
3182,-2.905393783920249
3183,4.108808816666314
3184,2.724253953682525
3185,0.2409074021757447
3186,1.2587345793794165
3187,-1.6222994450465875
3188,-2.4022299386718116
3189,-2.881092495851417
3190,-3.6589230271860065
3191,-4.235757748887419
3192,-2.8116331720537575
3193,-1.1865860918580577
3194,-0.1606535766518813
3195,1.4661270430117632
3196,0.7937181854325877
3197,3.2220820288926393
3198,2.851180522855655
3199,-1.3190246007647013
3200,-0.8885718162727656
3201,-3.3574997927973733
3202,-2.125847382841232
3203,-7.093653610775254
3204,-2.2609576612825384
3205,-1.2277988677548075
3206,-1.3942167006446158
3207,-3.86025075577694
3208,1.7740592573761074
3209,-0.8913264725458158
3210,-0.05644784700165273
3211,1.6786551542665764
3212,2.013942485073089
3213,-0.7506259553530396
3214,-0.715090310492496
3215,-0.4794907546488708
3216,-3.6438674810512737
3217,-2.1082606899524547
3218,-0.4727105767243039
3219,-2.0372573199544988
3220,1.7980589304507986
3221,-1.266801934843166
3222,-1.5318799727221626
3223,-0.7972151757613668
3224,0.23715253961765925
3225,-1.228816655032305
3226,-4.095162488390506
3227,-1.6619245776030718
3228,-0.9291424165511801
3229,-0.596855364156275
3230,-3.4651026327241556
3231,-5.333923276333845
3232,-4.403356179272166
3233,-3.7734400445191967
3234,-2.044213382287049
3235,0.8842855013836339
3236,-2.7879814840321986
3237,-2.9610522022650643
3238,-1.4349642790380224
3239,1.490244909075178
3240,2.2145382457184826
3241,1.4378788857445906
3242,1.6602302661256747
3243,1.9815561167810456
3244,0.3018204713173671
3245,-1.4790123223205565
3246,-1.4609775912921332
3247,-4.144110327399735
3248,-1.7284451767268099
3249,-2.8140164293778955
3250,-3.300858009324706
3251,-2.7890034643602135
3252,-5.178485956163908
3253,-6.669338250482273
3254,-3.4615927074256083
3255,-2.2552812718852433
3256,-3.85043546407403
3257,-4.947086370192268
3258,-2.545264633221908
3259,-1.6450004438528598
3260,-2.7463235315423784
3261,-3.4492631557112974
3262,-3.753848097079813
3263,-4.560106649144266
3264,-3.9680666097991573
3265,-3.8777552731051257
3266,-2.989199421206533
3267,-2.3024253164003907
3268,-5.817458693359678
3269,2.365675248487853
3270,4.3469518524214426
3271,5.826347011729148
3272,4.703837176846394
3273,2.5793993623297427
3274,3.3530111536634166
3275,3.424650713896921
3276,1.7942967901114617
3277,-2.2380712802863805
3278,2.1275264365540503
3279,2.2910704768697085
3280,4.052541985047535
3281,5.311922719208053
3282,5.869195056607471
3283,6.124341998856075
3284,4.977347176951987
3285,4.028194856128614
3286,5.7768699405138895
3287,5.223357977600729
3288,1.9676451625268463
3289,3.609718342162636
3290,3.349565019006228
3291,2.4871733548844386
3292,-0.17746782554180385
3293,4.955630968531974
3294,5.586459897165879
3295,1.8150097925894206
3296,0.7412721619164824
3297,1.7652391896601571
3298,1.986903740047202
3299,2.7062593591311277
3300,-2.276699723296595
3301,-4.261978591997872
3302,-0.8495816447821714
3303,1.5604874087957148
3304,3.0682255485342083
3305,1.5736304444793108
3306,-0.1232995423854426
3307,-2.3225653596536144
3308,4.175832736784723
3309,3.5718951828187846
3310,1.8656231059879849
3311,1.0570183251480438
3312,-0.05391665006762647
3313,2.632821380008897
3314,0.5172363041325676
3315,0.4993326989937579
3316,2.379115827863023
3317,2.7565916390324885
3318,0.731766764054333
3319,3.104648515777117
3320,0.6752448861801854
3321,2.9435645440069838
3322,0.7096168321980922
3323,0.17341176512449685
3324,2.7349600256219553
3325,-0.005727038172305576
3326,0.351362583819812
3327,0.006241560060723295
3328,0.15892321364578876
3329,1.9094215183579504
3330,4.557751094529558
3331,6.903927204713145
3332,0.747965749161617
3333,1.8898832611197038
3334,3.1296969019281997
3335,4.467424455941726
3336,1.8030843252626143
3337,1.8366955242913523
3338,1.1682776740959584
3339,-0.9021490033984509
3340,-2.3745636913977153
3341,-3.2489449844033897
3342,-2.8252708945511325
3343,-0.3035188581221373
3344,0.7163342577752116
3345,-3.865687851645034
3346,-2.7495609358631006
3347,-1.5352601962348027
3348,0.07723970666500968
3349,-3.312035354461366
3350,-1.403058981296013
3351,0.8041957422772112
3352,-0.5902437577978494
3353,-0.2863495538710987
3354,3.115906775143385
3355,0.7165541353513651
3356,2.015621909318485
3357,2.013139947368976
3358,1.2091385587466759
3359,0.5036485026393196
3360,1.4967009790698276
3361,1.5883276196573712
3362,-0.42143952174969446
3363,0.8674320214338165
3364,1.7549751189162324
3365,1.5412230337950739
3366,3.526209412706838
3367,2.4099682758636956
3368,2.0925340069785925
3369,2.47394134308391
3370,1.9542253642444978
3371,-0.06657851683035476
3372,1.0115654347262093
3373,-1.211306734643062
3374,-2.835158677594479
3375,-2.059953756646191
3376,0.3143449449720426
3377,0.18777461238693238
3378,1.4603726880699681
3379,2.432176860749831
3380,-0.29677494574837526
3381,-3.426444583733261
3382,0.4432063070561245
3383,0.8122162880908674
3384,0.08062411063291797
3385,-6.551531295740062
3386,-0.08421083466292134
3387,2.6826247454396372
3388,1.949014839729423
3389,-2.485001024711071
3390,-2.2193832005841516
3391,-0.35409193211692713
3392,1.010912633165534
3393,3.07567043263868
3394,4.640221476752258
3395,1.7046058371820108
3396,2.668863634962946
3397,1.2330350286091019
3398,-2.8028397977789177
3399,-4.638720646413649
3400,-3.4745673177240004
3401,-2.81033962226011
3402,-0.14599739259383115
3403,-3.48150049521384
3404,-3.2168088424101255
3405,-3.651882404145263
3406,0.713318780092032
3407,0.07883458945282307
3408,-0.3552951900806236
3409,-1.5890308774770108
3410,-0.32233290840648254
3411,0.5448381530431148
3412,3.6125216026883518
3413,2.2807565846135396
3414,5.749582079579244
3415,-3.9809631065211386
3416,-0.41084035415277365
3417,-3.8400112415758536
3418,1.2315624437768418
3419,3.6039186939840366
3420,6.177095269385628
3421,5.55112968740065
3422,4.4260592114174955
3423,2.9019208397587883
3424,-6.721248705274219
3425,-4.6434129882764825
3426,-2.364535871528787
3427,-0.784581525698834
3428,-0.10351444045136482
3429,-1.7212994349641106
3430,-0.03790166834520026
3431,1.9467133500491531
3432,-1.0674202495990786
3433,0.5197312923237627
3434,0.10820135486531246
3435,-3.101977073376662
3436,-4.110771404023464
3437,-1.9181494585656509
3438,-0.4240794778921462
3439,-2.328530131694621
3440,-2.631470527745809
3441,-4.332870221046939
3442,-4.132699222843726
3443,-2.83092800950671
3444,-1.8275275312741321
3445,-3.622469220854266
3446,-7.015725001885027
3447,-6.607267297248071
3448,-4.497069037235222
3449,-1.3851036675645076
3450,2.328654842756304
3451,2.144231993721303
3452,-0.33834725322486126
3453,-1.0190584825786706
3454,-4.897877832007917
3455,-1.574781999417917
3456,3.650251750147855
3457,2.177245577775727
3458,1.9062210641189647
3459,-0.46280079699262977
3460,2.970200395230326
3461,-0.49475555750435785
3462,1.6423505415655049
3463,-1.6184627214278713
3464,-5.277177376486324
3465,-4.733776075067167
3466,-0.18824209522041002
3467,3.059440653459168
3468,-2.0907123749325223
3469,-3.23868636718544
3470,-5.784467155361932
3471,-5.228041220992333
3472,-0.9693956990780279
3473,-2.9085183819013016
3474,-3.0453977226401925
3475,-2.2800228387879393
3476,-2.612383515375554
3477,-3.9424702079967853
3478,-1.8702740456344529
3479,-2.095786833287403
3480,-3.1190010543972573
3481,-5.039909873074298
3482,-2.35850713612175
3483,-4.574787374857923
3484,-2.7887458067356308
3485,-0.10037833675842478
3486,-2.009681558693246
3487,-1.016652756079102
3488,0.2787100969685179
3489,-1.723591664842294
3490,-1.0235573983750799
3491,-1.9211871522554844
3492,-1.7164816668568585
3493,-1.5094423740809972
3494,-1.7000713969341446
3495,-5.188371548898264
3496,-3.7743463330979488
3497,-3.1579999412629913
3498,-2.3393372524871516
3499,-2.9183638317833074
3500,-3.0950859284354335
3501,-1.6695104741481357
3502,-1.4416450809938999
3503,-0.011498039158992057
3504,4.92092168551156
3505,6.655604454168891
3506,4.192539957814772
3507,1.4317172203542308
3508,-2.1268753981540245
3509,-2.1832501980507457
3510,-0.13742013643362672
3511,-2.189398823320393
3512,0.4607994823815371
3513,0.5131598770974275
3514,1.9676668169986584
3515,4.9243041226056325
3516,3.7830549835790377
3517,-0.15609803630223595
3518,-0.5931729939776824
3519,-4.82818856175811
3520,-2.161164021796184
3521,-2.4921192603765343
3522,-0.7210747620266522
3523,-2.44805160345122
3524,-2.07307144729039
3525,0.803843464294892
3526,-2.517329683790484
3527,-0.5366142728197039
3528,-0.05403424331994433
3529,-0.8696140879833374
3530,-1.983378844413628
3531,-3.5953540877120993
3532,-1.5055659229040597
3533,-0.6140409772081243
3534,1.5791936078483646
3535,3.6741101844669926
3536,5.870680606765434
3537,5.468876239112378
3538,2.668667964607004
3539,2.9700261937017753
3540,-0.8270791270357982
3541,-1.2226785060232057
3542,-4.816802897628668
3543,-4.909483693004571
3544,-3.4007527107918127
3545,0.20935781230264539
3546,-0.8791847689481651
3547,-0.8664134986239409
3548,-1.652361809871958
3549,-5.537063515006427
3550,-1.2205527954959066
3551,0.8971358081588758
3552,-1.5840325933467323
3553,-1.9640932277894785
3554,2.156918349013543
